orgnr,name,org_form,status,freshness_status,industry_code,industry_description,employee_count,ceo_name,board_chair,revenue,currency,latest_financial_year,last_verified_at
937452063,13B PRODUCTIONS AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:18.833793+00:00
994809466,365 ECONOMY AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.327908+00:00
924389532,13BYTES AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.834804+00:00
911918099,2A BYGG & EIENDOM AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
890224482,365 FRI AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:27.327908+00:00
912668355,140CONSULT AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:18.834804+00:00
987862203,2A EIENDOM AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
928851184,365 GRUPPEN AS,AS,Active / Operating,CURRENT,71.121,Byggeteknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:27.327908+00:00
928285251,1423 NORGE AS,AS,Active / Operating,CURRENT,46.340,Engroshandel med drikkevarer,,,,,NOK,,2026-09-14T10:08:18.834804+00:00
926312480,2A INVESTMENTS AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:23.340469+00:00
992257687,365 IDEER AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,,,NOK,,2026-09-14T10:08:27.328928+00:00
991826599,2A STANGNES AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.340469+00:00
937328990,1426 MOH AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.834804+00:00
930630292,1434 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.834804+00:00
929191633,2ABRA AS,AS,Active / Operating,CURRENT,74.200,Fotografvirksomhet,,,,,NOK,,2026-09-14T10:08:23.340469+00:00
937316623,365 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.328928+00:00
929347714,365 NÆRINGSUTVIKLING AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:27.328928+00:00
935632617,2ACTIVE AS,AS,Active / Operating,CURRENT,85.510,Undervisning innenfor idrett og rekreasjon,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
936513999,145 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.834804+00:00
838315852,365 OMSORG AS,AS,Active / Operating,CURRENT,88.101,Praktisk bistand i hjemmet,,,,,NOK,,2026-09-14T10:08:27.328928+00:00
927135469,1450 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.835804+00:00
911852160,2B EIENDOM AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
834357372,2AM-DM AS,AS,Active / Operating,CURRENT,59.200,Produksjon og utgivelse av musikk- og lydopptak,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
937650892,2B HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
937641826,365 ØSTFOLD AS,AS,Active / Operating,CURRENT,60.100,Radiokringkasting og distribuering av musikk og andre lydmedier,,,,,NOK,,2026-09-14T10:08:27.329910+00:00
937409117,365 UTLEIE AS,AS,Active / Operating,CURRENT,77.320,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr,,,,,NOK,,2026-09-14T10:08:27.328928+00:00
837388082,1454 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.835804+00:00
932134357,1473 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.835804+00:00
921166818,2B IT AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
921313314,1489 BREWERY AS,AS,Active / Operating,CURRENT,11.050,Produksjon av øl,,,,,NOK,,2026-09-14T10:08:18.835804+00:00
927964589,365ECOM AS,AS,Active / Operating,CURRENT,46.350,Engroshandel med tobakksvarer,,,,,NOK,,2026-09-14T10:08:27.329910+00:00
924780657,365EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.329910+00:00
934983157,2B PROPERTIES AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
922213240,14SAFETY AS,AS,Active / Operating,CURRENT,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,NOK,,2026-09-14T10:08:18.835804+00:00
932582759,365NORDIC AS,AS,Active / Operating,CURRENT,79.122,Reisearrangørvirksomhet ellers,,,,,NOK,,2026-09-14T10:08:27.329910+00:00
915915833,15 KNOP AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:18.835804+00:00
916550154,365WINES AS,AS,Active / Operating,CURRENT,46.340,Engroshandel med drikkevarer,,,,,NOK,,2026-09-14T10:08:27.330909+00:00
915831230,2B PROSJEKT AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:23.341481+00:00
993188921,15 MEANINGS AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:18.835804+00:00
933356213,2BARCTIC AS,AS,In Liquidation,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:23.342480+00:00
935012724,150 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.836803+00:00
929043413,2BERG AS,AS,Active / Operating,CURRENT,86.993,Andre helsetjenester ellers,,,,,NOK,,2026-09-14T10:08:23.342480+00:00
998763320,2BERG INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:23.342480+00:00
933645258,369 HOLDING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.330909+00:00
918774459,150 YARDS AHEAD AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:18.836803+00:00
913444019,377 SPORT AS,AS,Active / Operating,CURRENT,47.510,Detaljhandel med tekstiler og utstyrsvarer,,,,,NOK,,2026-09-14T10:08:27.330909+00:00
838081142,368 KAPITAL AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.330909+00:00
938117993,151 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.836803+00:00
913106679,2BH ENEBAKKVEIEN 305 AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.342480+00:00
934397592,151 RECORDS AS,AS,Active / Operating,CURRENT,74.990,"All annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted",,,,,NOK,,2026-09-14T10:08:18.837804+00:00
937571569,153 INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.837804+00:00
927626586,384K VENTURES AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
929289188,2BIAS AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.342997+00:00
936921248,3A BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
998777313,2BIER AS,AS,Active / Operating,CURRENT,01.489,Husdyrhold ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:23.342997+00:00
931700693,1534 CROWNS AS,AS,Active / Operating,CURRENT,47.780,Annen detaljhandel med andre nye varer,,,,,NOK,,2026-09-14T10:08:18.837804+00:00
912381226,3A EIENDOM 1 AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
912381277,3A EIENDOM 3 AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
830787682,2BR EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.342997+00:00
912381307,3A EIENDOM 2 AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
921994605,1540 HERITAGE CAPITAL AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.837804+00:00
924438312,1550 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.837804+00:00
929843835,2BY2 BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:23.343521+00:00
912755061,3A EIENDOM 4 AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
921260083,3A EIENDOM AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
914629349,1564 INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.837804+00:00
883466632,1550 TAURO AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.837804+00:00
925116467,2C CREATIVE AS,AS,Active / Operating,CURRENT,73.300,Pr og kommunikasjonstjenester,,,,,NOK,,2026-09-14T10:08:23.343521+00:00
919031921,3A HOLDING AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
896428942,2C MEDIA AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,,,NOK,,2026-09-14T10:08:23.343521+00:00
918450920,1593 HOLDING AS,AS,Active / Operating,CURRENT,77.390,Utleie og leasing av andre maskiner og annet utstyr og materiell ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:18.838801+00:00
935754615,3ACK AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
923832742,2CARE AS,AS,Active / Operating,CURRENT,88.101,Praktisk bistand i hjemmet,,,,,NOK,,2026-09-14T10:08:23.343521+00:00
976114329,3ANGLE AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,,,NOK,,2026-09-14T10:08:27.331909+00:00
912464288,15D INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.838801+00:00
929170806,16 HOLDING AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,,,NOK,,2026-09-14T10:08:19.572374+00:00
923680942,3B AGRO AS,AS,Active / Operating,CURRENT,46.610,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
934937120,1646 PROPERTIES BIDCO AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:19.572374+00:00
918755675,3B AUTO AS,AS,Active / Operating,CURRENT,47.810,Detaljhandel med motorvogner,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
996170756,2CASA AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.344543+00:00
934937384,1646 PROPERTIES HOLDCO AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:19.572374+00:00
936056997,3B BYGG & EIENDOM AS,AS,Active / Operating,CURRENT,43.320,Snekkerarbeid,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
914534534,16D DIGITALISERING AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:19.572374+00:00
994764888,2COM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.344543+00:00
927208148,17. MAIGT 8 AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
914449820,3B HM INVEST AS,AS,In Liquidation,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
917875170,2CREATE AS,AS,Active / Operating,CURRENT,74.130,Interiørdesignvirksomhet,,,,,NOK,,2026-09-14T10:08:23.344543+00:00
932861852,1702 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
935359481,1711 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
917619727,2CW GRUPPEN AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.345533+00:00
996236196,2D HOLDING AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:23.345533+00:00
911962241,3B HYTTESERVICE AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
889237112,1708 HOLDING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
938374902,3B HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
934872320,2D VICTOR AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.345533+00:00
912672239,3B INNOVATION AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
989395734,1750 INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
921360053,2DALE AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.345533+00:00
927630869,1798 INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
927448971,3B INVEST & EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.333416+00:00
931744682,1779 HOLDING AS,AS,Compulsory Dissolution,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:19.573370+00:00
995566591,2DAY AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.345533+00:00
923751513,2DESIGN AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:23.923489+00:00
926949713,3B MEDIA HOUSE AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,,,NOK,,2026-09-14T10:08:27.334429+00:00
918279857,3B NORGE AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.334429+00:00
932688956,2DRILL AS,AS,Active / Operating,CURRENT,43.420,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:23.923489+00:00
919863412,3B PROSJEKT AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:27.334429+00:00
998594847,3B SERVICE AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.334429+00:00
932039613,18 WARD AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:19.574672+00:00
933487776,2ENERGIES AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:23.923489+00:00
935254329,180 DEGREES AS,AS,Active / Operating,CURRENT,96.210,Frisering og barbering,,,,,NOK,,2026-09-14T10:08:19.574672+00:00
935302331,2E SPORTS AGENCY AS,AS,Active / Operating,CURRENT,74.990,"All annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted",,,,,NOK,,2026-09-14T10:08:23.923489+00:00
929202007,3BEN AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:27.334429+00:00
927018020,2EYES CONSULTING AS,AS,Active / Operating,CURRENT,82.990,Annen forretningsmessig tjenesteyting ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:23.924825+00:00
930465348,2F HOLDING AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.924825+00:00
932212803,3BH INVEST AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,,,,,NOK,,2026-09-14T10:08:27.334429+00:00
919993790,1814 BOLIG AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:19.575695+00:00
925415359,2F EIENDOM AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.924825+00:00
926907980,3BM NÆRING AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:27.335942+00:00
923831010,3BL GROUP AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.334429+00:00
925837350,1814 HOLDING AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:19.575695+00:00
918502742,2FAST AS,AS,Active / Operating,CURRENT,79.121,Aktiviteter utført av utflukts- og eventarrangører,,,,,NOK,,2026-09-14T10:08:23.924825+00:00
925701300,3BME HOLDING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.335942+00:00
935292476,1814 BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:19.575695+00:00
816022932,1814 NORD AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:19.575695+00:00
913810139,2FISK AS,AS,Active / Operating,CURRENT,03.110,Fiske og fangst i sjø,,,,,NOK,,2026-09-14T10:08:23.924825+00:00
831882972,3BONA AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.335942+00:00
930675725,1814 PROSJEKT 1 AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:19.576693+00:00
916869479,3BR CONSULTING AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:27.941840+00:00
926727214,2FJELL EIGEDOM AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:23.925823+00:00
919993847,1814 UTVIKLING AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:19.576693+00:00
934298136,2FT BYGG AS,AS,Active / Operating,CURRENT,43.350,Annen ferdiggjøring av bygninger,,,,,NOK,,2026-09-14T10:08:23.925823+00:00
935851661,1816 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:19.576693+00:00
993482226,3BSL AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:27.942835+00:00
926280791,2FT HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.925823+00:00
935935806,3BUNNLINJER AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.942835+00:00
926765701,3BROTHERS AS,AS,Active / Operating,CURRENT,47.640,Detaljhandel med spill og leker,,,,,NOK,,2026-09-14T10:08:27.942835+00:00
994936093,1818 OPPLYSNINGSTJENESTEN AS,AS,Active / Operating,CURRENT,82.200,Telefonvakttjenester og telefonsalg,,,,,NOK,,2026-09-14T10:08:19.577672+00:00
928745058,2GEN AS,AS,Active / Operating,CURRENT,46.900,Uspesifisert engroshandel,,,,,NOK,,2026-09-14T10:08:23.925823+00:00
930358169,3BY3 NORWAY AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:27.942835+00:00
922263418,2GM EIENDOM AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:23.925823+00:00
931716255,2GRAF AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:23.926823+00:00
929526678,1820 SKIN CLINIC AS,AS,Active / Operating,CURRENT,96.220,Skjønnhetspleie,,,,,NOK,,2026-09-14T10:08:19.577672+00:00
898610942,3BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:27.942835+00:00
931952269,182MEDIA AS,AS,Active / Operating,CURRENT,74.200,Fotografvirksomhet,,,,,NOK,,2026-09-14T10:08:19.577672+00:00
896082582,2GREEN CONSULTING AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:23.926823+00:00
931701088,1846 CLAUSEN HOLDING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:19.577672+00:00
996082601,2GREEN HOLDING AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:23.926823+00:00
932690101,3C INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.943836+00:00
828034812,1842 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:19.577672+00:00
827366552,3BYGG-TAK AS,AS,In Bankruptcy,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:27.942835+00:00
924791594,2GREEN INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.926823+00:00
912576787,2H EIENDOM AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.927838+00:00
913275748,2H CONSULTING AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:23.926823+00:00
922250197,3C TECHNOLOGY HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.943836+00:00
898785122,3C UTVIKLING AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:27.943836+00:00
938111758,3CB HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.943836+00:00
824615152,1852 BÅT OG MOTOR AS,AS,Active / Operating,CURRENT,47.632,Detaljhandel med fritidsbåter og tilhørende utstyr,,,,,NOK,,2026-09-14T10:08:19.578693+00:00
927648725,1852 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:19.578693+00:00
897414562,2H ELEKTRO AS,AS,Active / Operating,CURRENT,43.210,Elektrisk installasjonsarbeid,,,,,NOK,,2026-09-14T10:08:23.927838+00:00
936195180,2H HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.927838+00:00
932726734,1852TST AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:19.578693+00:00
980885542,3D AKUSTIKK AS,AS,Active / Operating,CURRENT,71.121,Byggeteknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:27.944340+00:00
921447000,3CHEFS AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.944340+00:00
914204364,1852 INVEST AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:19.578693+00:00
988942472,2H INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:23.927838+00:00
922724733,3D ANALYSE AS,AS,Active / Operating,CURRENT,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",,,,,NOK,,2026-09-14T10:08:27.944340+00:00
926046357,1859 HOLDING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:19.579692+00:00
822277772,2H-INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.928824+00:00
934072391,1863 PROPERTIES AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:19.579692+00:00
925144517,2HB HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.928824+00:00
981490274,3D ARKITEKTER AS,AS,Active / Operating,CURRENT,71.110,Arkitektvirksomhet,,,,,NOK,,2026-09-14T10:08:27.944340+00:00
